FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2013] A guide to enterotypes across the human body: meta-analysis 
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [1968] Marine benthic diversity: A comparative study
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2001] Quantifying biodiversity: procedures and pitfalls in the mea
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2005] Estimation of Species Richness: Mixture Models, the Role of 
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2005] UniFrac: a new phylogenetic method for comparing microbial c
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2011] UniFrac: an effective distance metric for microbial communit
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2008] Error-correcting barcoded primers for pyrosequencing hundred
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2008] Accurate taxonomy assignments from 16S rRNA sequences produc
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2010] Fast UniFrac: facilitating highthroughput phylogenetic analy
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2012] Human gut microbiome viewed across age and geography
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2010] QIIME allows analysis of high-throughput community sequencin
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2009] Introducing mothur: Open-Source, Platform-Independent, Commu
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2009] The seasonal structure of microbial communities in the Weste
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2013] phyloseq: an R package for reproducible interactive analysis
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2010] Disordered microbial communities in the upper respiratory tr
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2010] The effects of circumcision on the penis microbiome
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2012] Architectural design influences the diversity and structure 
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2013] Diversity, distribution and sources of bacteria in residenti
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2013] Reduced incidence of Prevotella and other fermenters in inte
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2012] Composition of the adult digestive tract bacterial microbiom
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2009] Statistical methods for detecting differentially abundant fe
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2013] Differential abundance analysis for microbial marker-gene su
FOUND      [title_year  ] conf=0.95 | 10_1371_journal_pcbi_1003531   | [2009] edgeR: a Bioconductor package for differential expression an
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [1966] Some distance properties of latent root and vector methods u
FOUND      [title_only  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2011] vegan: Community Ecology Package
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2001] A new method for non-parametric multivariate analysis of var
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [1957] An Ordination of the Upland Forest Communities of Southern W
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2011] Classification and clustering of sequencing data using a Poi
FOUND      [title_year  ] conf=0.99 | 10_1371_journal_pcbi_1003531   | [2007] Quantitative and qualitative beta diversity measures lead to
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2011] Global patterns of 16S rRNA diversity at a depth of millions
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [1990] Finding Groups in Data: An Introduction to Cluster Analysis
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2006] Clustering rules: A comparison of partitioning and hierarchi
NOT_FOUND  [not_found   ] conf=0.00 | 10_1371_journal_pcbi_1003531   | [2010] multtest: Resamplingbased multiple hypothesis testing
           cited in: "A two-sided t-test with unequal variances, using the mt wrapper in phyloseq [CIT"
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [1995] Controlling the False Discovery Rate: A Practical and Powerf
NOT_FOUND  [not_found   ] conf=0.00 | 10_1371_journal_pcbi_1003531   | [2014] markdown: Markdown rendering for R
           cited in: "For ease of inspection, we have authored the source code in R flavored markdown "
NOT_FOUND  [not_found   ] conf=0.00 | 10_1371_journal_pcbi_1003531   | [2011] cluster: Cluster Analysis Basics and Extensions
           cited in: "These simulations, analyses, and graphics rely upon the cluster [CITATION], fore"
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2009] ggplot2: elegant graphics for data analysis
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2011] The split-apply-combine strategy for data analysis
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2007] Reshaping data with the reshape package
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2005] ROCR: visualizing classifier performance in R
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [1992] Generalized linear models
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2012] A comprehensive comparison of RNA-Seq-based transcriptome an
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2010] Evaluation of statistical methods for normalization and diff
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2013] TCC: an R package for comparing tag count data with robust n
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2013] A comparison of methods for differential expression analysis
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2010] baySeq: empirical Bayesian methods for identifying different
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2012] DFI: gene feature discovery in RNA-Seq experiments from mult
FOUND      [title_year  ] conf=0.99 | 10_1371_journal_pcbi_1003531   | [2010] Independent filtering increases detection power for highthro
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2005] A new statistical approach for assessing similarity of speci
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2008] Evaluating different approaches that test whether microbial 
FOUND      [title_only  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2004] Statistical analyses and reproducible research
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2011] Reproducible research in computational science
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003531   | [2010] An invitation to reproducible computational research
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2007] Beast: Bayesian evolutionary analysis by sampling trees
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2012] Bayesian phylogenetics with beauti and the beast 1.7
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2006] Relaxed phylogenetics and dating with confidence
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2005] Bayesian coalescent inference of past population dynamics fr
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2008] Smooth skyride through a rough skyline: Bayesian coalescent-
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2010] Bayesian inference of species trees from multilocus data
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2009] Bayesian phylogeography finds its roots
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2010] Phylogeography takes a relaxed random walk in continuous spa
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2010] Densitree: making sense of sets of phylogenetic trees
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2009] Many-core algorithms for statistical phylogenetics
FOUND      [title_year  ] conf=0.97 | 10_1371_journal_pcbi_1003537   | [2012] Beagle: a common application programming inferface and high-
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2012] Improving the accuracy of demographic and molecular clock mo
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2008] Wagner and Dollo: a stochastic duet by composing two parsimo
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2008] Bayesian inference of population size history from multiple 
FOUND      [title_only  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [1960] Variable selection for regression models
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2013] Bayesian selection of nucleotide substitution models and the
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [1980] A simple method for estimating evolutionary rates of base su
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [1981] Evolutionary trees from DNA sequences: A maximum likelihood 
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [1985] Dating of the human-ape splitting by a molecular clock of mi
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [1993] Estimation of the number of nucleotide substitutions in the 
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [1986] Some probabilistic and statistical problems in the analysis 
FOUND      [title_year  ] conf=0.99 | 10_1371_journal_pcbi_1003537   | [1988] Molecular phylogeny and evolution of primate mitochondrial d
FOUND      [title_year  ] conf=0.88 | 10_1371_journal_pcbi_1003537   | [2013] Birth-death skyline plot reveals temporal changes of epidemi
NOT_FOUND  [not_found   ] conf=0.00 | 10_1371_journal_pcbi_1003537   | [2014] Phylodynamics package
           cited in: "The Phylodynamics package [CITATION] contains the BDSIR model [CITATION #b24], w"
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2014] Simultaneous reconstruction of evolutionary history and epid
NOT_FOUND  [not_found   ] conf=0.00 | 10_1371_journal_pcbi_1003537   | [2014] Multitypetree package
           cited in: "The MultiTypeTree package [CITATION][CITATION #b26] implements a structured coal"
NOT_FOUND  [not_found   ] conf=0.00 | 10_1371_journal_pcbi_1003537   | [2013] Efficient sampling of multi-type trees for bayesian phylogen
           cited in: "The MultiTypeTree package [CITATION #b25][CITATION] implements a structured coal"
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [1999] Maximum-likelihood estimation of migration rates and effecti
FOUND      [title_year  ] conf=0.97 | 10_1371_journal_pcbi_1003537   | [2001] Maximum likelihood estimation of a migration matrix and effe
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2006] Comparison of bayesian and maximum-likelihood inference of p
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2009] Evidence of a large, international network of HCV transmissi
FOUND      [title_only  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2013] Evolutionary rates and hbv: issues of rate estimation with b
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2012] Inferring species trees directly from biallelic genetic mark
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1003537   | [2013] A stochastic simulator of birth-death master equations with 
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2012] Five years of GWAS discovery
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2009] Finding the missing heritability of complex diseases
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2011] Estimating missing heritability for disease from genome-wide
FOUND      [title_year  ] conf=0.99 | 10_1371_journal_pcbi_1004219   | [2010] Hundreds of variants clustered in genomic loci and biologica
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2013] Genome-wide association analysis identifies 13 new risk loci
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2010] Association analyses of 249,796 individuals reveal 18 new lo
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2011] Gene set analysis of genome-wide association studies: method
FOUND      [title_year  ] conf=0.98 | 10_1371_journal_pcbi_1004219   | [2007] PLINK: a toolset for whole-genome association and population
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2009] Gene ontology analysis of GWA study data sets provides insig
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2012] INRICH: interval-based enrichment analysis for genome-wide a
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2012] Functional gene group analysis identifies synaptic gene grou
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2010] Common inherited variation in mitochondrial genes is not enr
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2007] Pathway-based approaches for analysis of genomewide associat
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2012] Permutation-based approaches do not adequately allow for lin
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2005] Gene set enrichment analysis: a knowledge-based approach for
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2010] A versatile gene-based test for genome-wide association stud
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [1965] Principal components regression in exploratory statistical r
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2012] HYST: A hybrid set-based test for genome-wide association st
FOUND      [title_year  ] conf=0.97 | 10_1371_journal_pcbi_1004219   | [1975] A method for combining non-independent, one-sided tests of s
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2005] A simple approximation for the distribution of the weighted 
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2010] Data quality control in genetic case-control association stu
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1004219   | [2010] Genome-wide metaanalysis increases to 71 the number of confi
FOUND      [title_year  ] conf=0.99 | 10_1371_journal_pcbi_1004219   | [2011] A review of major Crohn's disease susceptibility genes and t
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2006] ISfinder: the reference centre for bacterial insertion seque
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2013] Nonhybrid, finished microbial genome assemblies from long-re
FOUND      [title_year  ] conf=0.96 | 10_1371_journal_pcbi_1005595   | [2017] Canu: scalable and accurate long-read assembly via adaptive 
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2015] Bandage: interactive visualization of de novo genome assembl
FOUND      [title_year  ] conf=0.98 | 10_1371_journal_pcbi_1005595   | [2017] Index switching causes "spreadingof-signal" among multiplexe
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2014] ExSPAnder: A universal repeat resolver for DNA fragment asse
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2012] Mapping single molecule sequencing reads using basic local a
FOUND      [title_only  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2002] The BLAST sequence analysis tool
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2011] Adaptive seeds tame genomic sequence comparison
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2009] Biological sequence analysis using the SeqAn C++ library
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2008] Segment-based multiple sequence alignment
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2000] T-coffee: a novel method for fast and accurate multiple sequ
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2006] Composition-based statistics and translated nucleotide searc
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2012] Fast gapped-read alignment with Bowtie 2
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2014] Pilon: An integrated tool for comprehensive microbial varian
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2013] ALE: A generic assembly likelihood evaluation framework for 
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2015] Genome assembly using Nanopore-guided long and error-free DN
FOUND      [title_year  ] conf=0.96 | 10_1371_journal_pcbi_1005595   | [2014] Evaluation and validation of de novo and hybrid assembly tec
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2012] Finished bacterial genomes from shotgun sequence data
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2013] QUAST: Quality assessment tool for genome assemblies
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2015] Genome sequence of Acinetobacter baumannii strain A1, an ear
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2014] Genome sequence of an extremely drug-resistant clinical isol
FOUND      [title_year  ] conf=0.99 | 10_1371_journal_pcbi_1005595   | [2006] Escherichia coli K-12: a cooperatively developed annotation 
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2014] The complete genome sequence of Escherichia coli EC958: a hi
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2014] Molecular dissection of the evolution of carbapenem-resistan
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2001] Complete genome sequence of Salmonella enterica serovar Typh
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2009] Genome sequencing and comparative analysis of Klebsiella pne
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2011] TubercuList-10 years after
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2005] Genome dynamics and diversity of Shigella species, the etiol
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2009] Rapid evolution of virulence and drug resistance in the emer
FOUND      [title_year  ] conf=0.95 | 10_1371_journal_pcbi_1005595   | [2014] The reference genome sequence of Saccharomyces cerevisiae: t
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2016] A comparison of tools for the simulation of genomic next-gen
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2012] ART: A next-generation sequencing read simulator
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2013] PBSIM: PacBio reads simulator-toward accurate genome assembl
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2014] Near-optimal assembly for shotgun sequencing with noisy read
FOUND      [title_year  ] conf=0.91 | 10_1371_journal_pcbi_1005595   | [2015] Do read errors matter for genome assembly? bioRxiv
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2013] Sequence assembly demystified
FOUND      [title_year  ] conf=0.92 | 10_1371_journal_pcbi_1005595   | [2000] A whole-genome assembly of Drosophila
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2015] Circlator: automated circularization of genome assemblies us
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005595   | [2017] Fast and accurate de novo genome assembly from long uncorrec
NOT_FOUND  [not_found   ] conf=0.00 | 10_1371_journal_pcbi_1005752   | [2017] mixOmics: Omics Data Integration Project
           cited in: "Our package mixOmics proposes multivariate projection-based methodologies for 'o"
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2007] Partial least squares: a versatile tool for the analysis of 
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2016] Dimension reduction techniques for the integrative analysis 
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2015] Multivariate morphological brain signatures predict patients
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2016] Mass Spectrometry-Based Metabolomics Identifies Longitudinal
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2016] Plankton networks driving carbon export in the oligotrophic 
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2016] Antibiotic perturbation of the murine gut microbiome enhance
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2016] Helminth infection promotes colonization resistance via type
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2016] Key role of lipid management in nitrogen and aroma metabolis
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2011] Sparse PLS Discriminant Analysis: biologically relevant feat
FOUND      [title_only  ] conf=0.98 | 10_1371_journal_pcbi_1005752   | [2016] DIABLO-an integrative, multiomics, multivariate method for m
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2017] MINT: A multivariate integrative approach to identify a repr
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2013] Multilevel omic data integration in cancer cell lines: advan
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2012] A computational pipeline for the development of multi-marker
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2016] A benchmark for RNA-seq quantification pipelines
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2011] Enterotypes of the human gut microbiome
NOT_FOUND  [not_found   ] conf=0.00 | 10_1371_journal_pcbi_1005752   | [2016] MixMC: Multivariate insights into Microbial Communities
           cited in: "While mixOmics methods can handle large data sets (several tens of thousands of "
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [1975] Path models with latent variables: The NIPALS approach
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2012] Independent Principal Component Analysis for biologically me
NOT_FOUND  [not_found   ] conf=0.00 | 10_1371_journal_pcbi_1005752   | [1966] Estimation of principal components and related models by ite
           cited in: "Unsupervised analyses methods include Principal Component Analysis-based on NonL"
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2013] Multi-group PLS Regression: Application to Epidemiology
FOUND      [title_year  ] conf=0.99 | 10_1371_journal_pcbi_1005752   | [2008] CCA: An R package to extend canonical correlation analysis
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2011] Regularized generalized canonical correlation analysis
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2002] Tumor classification by partial least squares using microarr
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2002] Multi-class cancer classification via partial least squares 
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2004] PLS dimension reduction for classification with microarray d
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [1996] Regression shrinkage and selection via the lasso
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [1989] A multiblock partial least squares algorithm for investigati
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2001] Deflation in multiblock PLS
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2015] Sparse multi-block PLSR for biomarker discovery when integra
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2017] Supervised multiblock sparse multivariable analysis with app
FOUND      [title_only  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2017] RGCCA: Regularized and Sparse Generalized Canonical Correlat
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2014] Variable selection for generalized canonical correlation ana
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2012] Visualising associations between paired'omics' data sets
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2001] Classification and diagnostic prediction of cancers using ge
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2016] A molecular classification of human mesenchymal stromal cell
FOUND      [xref_title_only] conf=0.98 | 10_1371_journal_pcbi_1005752   | [2016] Glyco-centric lectin magnetic bead array (LeMBA)-proteomics 
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2010] Regularization paths for generalized linear models via coord
FOUND      [title_only  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2013] PMA: Penalized Multivariate Analysis
NOT_FOUND  [not_found   ] conf=0.00 | 10_1371_journal_pcbi_1005752   | [2017] FactoMineR: factor analysis and data mining with R
           cited in: "In the last few years, several R packages have been proposed for multivariate an"
FOUND      [title_only  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2013] SPLS: Sparse partial least squares (SPLS) regression and cla
FOUND      [title_only  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2014] ppls: Penalized Partial Least Squares
FOUND      [title_only  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2015] ThreeWay: Three-Way Component Analysis
FOUND      [title_only  ] conf=0.92 | 10_1371_journal_pcbi_1005752   | [2015] Principal Tensor Analysis on k Modes
FOUND      [title_only  ] conf=0.87 | 10_1371_journal_pcbi_1005752   | [2017] ADE-4: Ecological data analysis. Exploratory and euclidean m
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2011] The degrees of freedom of partial least squares regression
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1005752   | [2010] Nonlinear partial least squares: An overview. Chemoinformati
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2014] BEAST 2: a software platform for Bayesian evolutionary analy
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2015] Bayesian evolutionary analysis with BEAST
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2014] DensiTree 2: Seeing trees through the forest
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2013] A stochastic simulator of birth-death master equations with 
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2014] Efficient Bayesian inference under the structured coalescent
FOUND      [title_only  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2013] Evolutionary rates and HBV: issues of rate estimation with B
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2012] Inferring species trees directly from biallelic genetic mark
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2012] Bayesian selection of nucleotide substitution models and the
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2013] Birth-death skyline plot reveals temporal changes of epidemi
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2015] Synthesis of phylogeny and taxonomy into a comprehensive tre
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2015] PoMo: an allele frequency-based approach for species tree es
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2018] Bayesian reconstruction of transmission within outbreaks usi
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2014] Bayesian inference of sampled ancestor trees for epidemiolog
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2017] Inferring ancestral recombination graphs from bacterial geno
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2017] Bayesian inference of species networks from multilocus seque
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2017] bModelTest: Bayesian phylogenetic site model averaging and m
FOUND      [title_year  ] conf=0.99 | 10_1371_journal_pcbi_1006650   | [1994] A codon-based model of nucleotide substitution for protein-c
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2001] A likelihood approach to estimating phylogeny from discrete 
